Fila;NombreCentral;Chimenea;UGE;Periodo;Fecha Carga;FECHA;AÑO;MES;DIA;HORA;CONCENTRACION_NOX_PPM;CONCENTRACION_NOX_MG_NM3;CONCENTRACION_SO2_PPM;CONCENTRACION_SO2_MG_NM3;CONCENTRACION_MP_MG_M3;CONCENTRACION_MP_MG_NM3;OXIGENO_PORCENTAJE_BASE_SECA;HUMEDAD_PORCENTAJE;CONCENTRACION_PORCENTAJE_CO2;TEMPERATURA_GASES_SALIDA_C;PRESION_GASES_SALIDA_ATM;FLUJO_GASES_SALIDA_NM3_H;TEMPERATURA_COMBUSTION_MINIMA_C;TEMPERATURA_COMBUSTION_MAXIMA_C;POTENCIA_BRUTA_MWH;CONCENTRACION_CO2_TON_MWH;CONCENTRACION_NOX_MG_MWH;CONCENTRACION_SO2_MG_MWH;CONCENTRACION_MP_MG_MWH;TIPO_DE_FUENTE_EMISORA;TIPO_COMBUSTIBLE;COMBUSTIBLE;ESTADO_UGE;TIPO_DATO_MP;TIPO_DATO_SO2;TIPO_DATO_NOX;TIPO_DATO_O2;TIPO_DATO_FLUJO;CONSUMO_COMBUSTIBLE;FLUJO_GASES_SALIDA_BASE_HUMEDA_M3_H;FLUJO_GASES_SALIDA_BASE_SECA_M3_H;TIPO_DATO_CO2;TIPO_DATO_TEMPERATURA;TIPO_DATO_PRESION;TIPO_DATO_HUMEDAD
55237;ANDINA;CTA;CTA;2018/4;29/01/2019;12/10/2018 12:00;2018;10;12;12;96,69999695;220,1000061;112;354,7000122;2,700000048;5,099999905;8,600000381;8,699999809;11,60000038;139,1999969;0,980000019;342036,1875;NA;NA;76;1;818561;1319167;19019;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;75,5;528695,1875;482698,6875;DM;DM;DM;MR
55238;ANDINA;CTA;CTA;2018/4;29/01/2019;12/10/2018 13:00;2018;10;12;13;99,40000153;226,6999969;93,90000153;297,8999939;2,700000048;5,099999905;8,600000381;8,699999809;11,60000038;139,1000061;0,980000019;341157,0938;NA;NA;76;1;839416;1102994;18882;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;75,5;527779;481862,1875;DM;DM;DM;MR
55239;ANDINA;CTA;CTA;2018/4;29/01/2019;12/10/2018 14:00;2018;10;12;14;97;223,3999939;101,0999985;324,1000061;2,700000048;5,199999809;8,699999809;8,699999809;11,5;138,6999969;0,980000019;339063;NA;NA;75;1;824825;1196532;19016;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;75,5;524517,8125;478884,8125;DM;DM;DM;MR
55240;ANDINA;CTA;CTA;2018/4;29/01/2019;12/10/2018 15:00;2018;10;12;15;93,69999695;216,1999969;112,8000031;362,1000061;2,700000048;5,099999905;8,800000191;8,699999809;11,5;138,1000061;0,980000019;339584;NA;NA;75;1;797953;1336746;18967;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;75,5;525115,8125;479430,6875;DM;DM;DM;MR
55241;ANDINA;CTA;CTA;2018/4;29/01/2019;12/10/2018 16:00;2018;10;12;16;89,30000305;197,1999969;119,8000031;368,2000122;2,700000048;4,900000095;8,199999809;8,699999809;12,10000038;138,1000061;0,980000019;340322,9063;NA;NA;78;1;732764;1368160;18048;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;75,5;526249,375;480465,6875;DM;DM;DM;MR
55242;ANDINA;CTA;CTA;2018/4;29/01/2019;12/10/2018 17:00;2018;10;12;17;94,80000305;190,5;129,1000061;360,7999878;2,599999905;4,300000191;6,900000095;8,699999809;13,30000019;138,1000061;0,980000019;342834,8125;NA;NA;87;1;703052;1331515;16045;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;75,5;530174,875;484049,6875;DM;DM;DM;MR
55243;ANDINA;CTA;CTA;2018/4;29/01/2019;12/10/2018 18:00;2018;10;12;18;106,5999985;213,8999939;99,40000153;277,6000061;2,599999905;4,300000191;6,900000095;8,699999809;13,30000019;138,1000061;0,980000019;341254;NA;NA;89;1;768735;997520;15588;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;75,5;527686,625;481777,9063;DM;DM;DM;MR
55244;ANDINA;CTA;CTA;2018/4;29/01/2019;12/10/2018 19:00;2018;10;12;19;101,8000031;205;138;386,7000122;2,599999905;4,300000191;7;8,699999809;13,19999981;137,6999969;0,980000019;340687,5;NA;NA;88;1;741284;1398493;15439;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;75,5;525781,875;480038,8125;DM;DM;DM;MR
55245;ANDINA;CTA;CTA;2018/4;29/01/2019;12/10/2018 20:00;2018;10;12;20;103,9000015;210,8999939;115,0999985;325,1000061;2,599999905;4,300000191;7,099999905;8,699999809;13,10000038;137,3000031;0,980000019;341551,9063;NA;NA;88;1;758489;1169175;15589;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;75,5;526011;480248,0938;DM;DM;DM;MR
55246;ANDINA;CTA;CTA;2018/4;29/01/2019;12/10/2018 21:00;2018;10;12;21;102,9000015;210,6999969;120,8000031;344;2,599999905;4,400000095;7,199999809;8,699999809;12,89999962;137,1999969;0,980000019;340719,1875;NA;NA;88;1;749364;1223857;15511;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;75,5;524596,875;478957;DM;DM;DM;MR
55247;ANDINA;CTA;CTA;2018/4;29/01/2019;12/10/2018 22:00;2018;10;12;22;98,69999695;201,8000031;133,3999939;379,2999878;2,599999905;4,300000191;7,199999809;8,699999809;13;137,1999969;0,980000019;342917,9063;NA;NA;87;1;731618;1375564;15582;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;75,5;527473,125;481582,9063;DM;DM;DM;MR
55248;ANDINA;CTA;CTA;2018/4;29/01/2019;12/10/2018 23:00;2018;10;12;23;135,8000031;265,1000061;122,5999985;332,8999939;3,400000095;5,400000095;6,5;8,699999809;13,69999981;139;0,980000019;474052,4063;NA;NA;120;1;1008868;1267113;20600;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;75,5;733101,125;669321,3125;DM;DM;DM;MR
55249;ANDINA;CTA;CTA;2018/4;29/01/2019;13/10/2018 00:00;2018;10;13;0;157;313,7999878;122,6999969;341,3999939;4,5;7,5;6,900000095;8,699999809;13,30000019;139,6999969;0,980000019;580994,1875;NA;NA;149;1;1151160;1252483;27485;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;51,79999924;901035,1875;822645,125;DM;DM;DM;MR
55250;ANDINA;CTA;CTA;2018/4;29/01/2019;13/10/2018 01:00;2018;10;13;1;151,1000061;306,7999878;127,6999969;360,7999878;5,300000191;8,800000191;7,099999905;8,699999809;13;140,3000031;0,980000019;591507,3125;NA;NA;150;1;1120851;1317801;32190;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;51,79999924;918668,125;838743,875;DM;DM;DM;MR
55251;ANDINA;CTA;CTA;2018/4;29/01/2019;13/10/2018 02:00;2018;10;13;2;141,1999969;284,7999878;139,8000031;392,2000122;3,900000095;6,5;7;8,699999809;13,10000038;139,6000061;0,980000019;585589;NA;NA;149;1;1043654;1437472;23774;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;51,79999924;908758,125;829696,1875;DM;DM;DM;MR
55252;ANDINA;CTA;CTA;2018/4;29/01/2019;13/10/2018 03:00;2018;10;13;3;144,1000061;293;114,5999985;324,1000061;4;6,699999809;7,099999905;8,699999809;13;139,5;0,980000019;591611,375;NA;NA;151;1;1061690;1174699;24190;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;51,79999924;917979,5;838115,1875;DM;DM;DM;MR
55253;ANDINA;CTA;CTA;2018/4;29/01/2019;13/10/2018 04:00;2018;10;13;4;140;284,7999878;135,5;383,6000061;4;6,800000191;7,099999905;8,699999809;13;139,6000061;0,980000019;591151,375;NA;NA;150;1;1037729;1397867;24742;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;51,79999924;917510,1875;837686,8125;DM;DM;DM;MR
55254;ANDINA;CTA;CTA;2018/4;29/01/2019;13/10/2018 05:00;2018;10;13;5;136,6000061;277,3999939;137,8000031;389,3999939;4;6,699999809;7,099999905;8,699999809;13;139,8000031;0,980000019;588364,125;NA;NA;150;1;1008009;1414834;24379;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;51,79999924;913516;834040,125;DM;DM;DM;MR
55255;ANDINA;CTA;CTA;2018/4;29/01/2019;13/10/2018 06:00;2018;10;13;6;137,1000061;277,5;136,5;384,2999878;27,89999962;46,59999847;7,099999905;8,699999809;13,10000038;139,6000061;0,980000019;581134,5;NA;NA;149;1;1005804;1392845;168880;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;51,79999924;901840,875;823380,8125;DM;DM;DM;MR
55256;ANDINA;CTA;CTA;2018/4;29/01/2019;13/10/2018 07:00;2018;10;13;7;136,6000061;276,6000061;134,6000061;379,2000122;8,100000381;13,5;7,099999905;8,699999809;13,10000038;139,6999969;0,980000019;570980,6875;NA;NA;148;1;991482;1359127;48395;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;51,79999924;885355,5;808329,625;DM;DM;DM;MR
55257;ANDINA;CTA;CTA;2018/4;29/01/2019;13/10/2018 08:00;2018;10;13;8;135,6000061;272,8999939;125,1999969;350,6000061;7,400000095;12,19999981;7;8,699999809;13,19999981;139,6999969;0,980000019;560612,3125;NA;NA;144;1;993094;1275765;44496;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;51,79999924;868569,375;793003,875;DM;DM;DM;MR
55258;ANDINA;CTA;CTA;2018/4;29/01/2019;13/10/2018 09:00;2018;10;13;9;126,5999985;260,6000061;122,5999985;351,2000122;5,800000191;9,899999619;7,300000191;8,699999809;12,89999962;139,3000031;0,980000019;491367,6875;NA;NA;130;1;899819;1212751;34171;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;51,79999924;760536,625;694369,875;DM;DM;DM;MR
55259;ANDINA;CTA;CTA;2018/4;29/01/2019;13/10/2018 10:00;2018;10;13;10;99,19999695;220,8000031;92;284,6000061;3,099999905;5,599999905;8,300000191;8,699999809;11,89999962;138,1000061;0,980000019;351335,3125;NA;NA;86;1;762558;983175;19418;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;51,79999924;541652;494528,3125;DM;DM;DM;MR
55260;ANDINA;CTA;CTA;2018/4;29/01/2019;13/10/2018 11:00;2018;10;13;11;86,59999847;204,8999939;97,40000153;320,6000061;3;5,900000095;9,100000381;8,699999809;11,10000038;137,3000031;0,980000019;343004,5;NA;NA;74;1;755118;1181722;21568;EXISTENTE;SOLIDO;CARBON;RE;DM;DM;DM;DM;DM;51,79999924;527795,125;481877;DM;DM;DM;MR
